pct_scroll_move_duration	pct_click_product_info	pct_click	pct_rage_click	pct_mouse_move	wild_mouse_duration	pct_wild_mouse	session_id	scroll_move_total_rel_distance	product_ean	pct_scrandom	total_load_time	screen_height	page_activity_duration	pct_scroll_move	session_duration	pct_doubleclick	ack	session_start	user_id	mouse_move_total_rel_distance	pct_input	screen_width	browser_name	pct_mouse_click
9.44248	56.57177	12.68342	34.12108	12.49152	13.97591	82.85640	583808	14.33947	9800480106602	62.67911	4.39178	1024	10.58984	59.10402	168.42064	10.46056	0.00000	2020-12-06 06:52:25	611	13.05483	1.47319	1280	chrome	7.12211
13.98341	37.41674	14.10796	38.11319	9.15746	13.52764	46.72812	183174	10.48881	9837425406275	54.25013	5.67170	lower	11.63757	48.14970	225.09026	10.36186	1.00000	2023-02-08 16:11:23	391	13.16825	0.94133	lower	mobile	12.54721
7.49267	57.25358	8.14485	50.67332	12.44231	10.11962	57.75710	836925	9.46323	7322896748600	60.44187	6.01162	768	10.77991	50.69372	112.82575	10.08548	0.00000	2019-09-18 02:08:50	1420	11.59498	0.03335	1366	edge	11.35604
8.52972	40.87539	14.34801	50.58262	11.64587	13.79093	50.75770	304446	11.18477	6704734667068	89.33257	3.36416	1024	10.82676	55.46897	111.75378	9.31156	0.00000	2020-05-15 08:38:20	1917	13.27710	1.22518	higher	chrome	8.30056
11.71409	50.82228	9.98267	46.28595	13.43138	7.23480	74.21537	1483880	7.30528	2293964661846	66.10452	2.01842	600	11.35051	39.09343	200.70545	10.82960	0.00000	2021-06-29 01:17:23	1615	8.67859	0.00141	1280	safari	15.69109
10.26134	37.00442	10.61252	46.85750	11.28741	13.44088	70.16256	452034	14.51652	8534691651064	42.48225	12.46891	768	9.26439	51.82382	182.77328	11.21831	0.00000	2022-11-18 20:49:26	2156	10.18353	0.86372	1920	mobile	9.33525
13.14142	60.55900	10.13955	60.51328	8.43434	9.42939	57.44000	1454641	8.26204	2335332898048	48.40241	5.14403	higher	11.59205	29.06367	151.93819	10.56847	1.00000	2019-07-05 18:08:00	1578	9.31065	0.01649	1024	safari	14.43114
9.02707	44.52793	13.30305	32.75455	11.73561	12.80435	53.15727	426623	10.49772	3818903351092	58.36958	9.60661	1080	11.61775	53.20988	167.17612	9.31155	0.00000	2021-12-08 07:33:15	2447	15.24717	0.45805	1920	edge	8.23686
12.54100	31.13168	14.02205	40.48480	11.14079	9.02917	62.01025	1178719	7.22574	6701805647325	51.77871	4.50378	1024	9.61486	79.57424	194.62527	11.38313	0.00000	2022-01-03 09:33:36	1425	8.95573	0.01106	lower	safari	13.95260
9.73973	56.98560	9.02061	20.05186	10.52072	6.57276	20.04396	1374135	6.46254	3786221505124	41.20518	12.49353	600	10.34491	62.99478	170.48151	10.80217	1.00000	2022-03-27 06:51:15	1860	4.64333	0.00091	higher	chrome	15.11673
9.48964	46.03372	11.59742	77.91827	11.22206	12.14890	41.52361	990228	10.66453	1189883286653	52.07575	1.75156	1080	10.84989	46.65655	148.35833	10.95580	0.00000	2022-05-24 06:20:02	1360	12.27324	0.23666	lower	edge	10.25010
12.48422	72.71534	8.85044	27.83110	9.14877	9.23372	67.35731	1321749	10.61208	1911510797719	50.74597	1.56180	600	11.47365	50.30133	199.14116	9.88886	0.00000	2021-10-14 00:09:24	1493	11.54767	0.01345	1920	safari	10.63706
12.08447	46.43830	7.85015	30.27529	7.38920	9.59220	79.00402	173147	8.70078	3855147904455	57.85888	5.57026	1080	11.59514	68.62385	200.75413	11.02925	1.00000	2019-11-08 13:49:07	2411	11.41599	0.01805	1280	chrome	12.84713
12.09125	61.03245	12.78446	52.56618	7.18052	11.29515	36.94961	866942	6.83706	6431736600457	63.50902	7.48352	1024	10.65369	49.72678	155.61527	11.52190	1.00000	2022-09-26 09:59:08	1139	13.75662	0.10229	1920	chrome	12.24204
13.72909	61.87603	9.80192	67.78282	8.09947	10.34935	54.69085	768739	11.72408	8412411388981	42.96880	3.88044	600	10.25469	30.09165	108.58452	10.08915	1.00000	2019-12-28 05:24:47	2232	11.34085	0.03954	higher	firefox	10.33373
14.12741	63.30113	14.27820	33.93446	8.39797	11.95882	45.01611	765869	9.82396	5313449239340	35.12324	3.81507	768	10.10777	37.58355	114.12092	10.66115	1.00000	2020-03-26 06:34:57	1815	13.82331	0.19781	1280	safari	10.65187
10.11720	33.72521	10.14752	25.93557	11.23077	7.86815	49.86260	689865	5.58627	6859516598815	58.22834	1.25295	1080	12.19688	35.28554	269.99590	11.15950	0.00000	2022-08-10 21:40:04	1812	11.25001	0.00394	1280	edge	14.14571
13.40818	50.12579	11.97979	40.60984	10.60472	11.91847	27.12952	104429	12.11300	4467790969034	29.20048	6.38121	1024	11.17734	32.15890	170.38643	11.37384	1.00000	2020-11-10 04:33:39	304	10.55043	0.18976	1280	edge	11.96909
11.34176	51.83387	8.94828	68.09976	8.56077	8.19375	45.58106	781518	7.92671	6910284405634	71.01119	2.51386	1024	12.29746	36.50781	195.97445	10.73241	1.00000	2021-12-30 11:31:23	2192	9.84462	0.00516	lower	chrome	12.37695
8.95997	40.13954	7.83328	59.02605	14.20529	10.52387	62.52299	1042510	13.19430	6361926297382	30.07894	5.54824	800	11.91939	36.68769	84.80944	9.29427	0.00000	2023-05-12 09:37:27	2199	7.19475	0.04858	higher	chrome	12.16871
9.70429	72.06581	11.17117	76.95936	11.11018	12.38756	59.50030	1231786	11.42272	4744808183263	52.97686	3.09800	1024	10.64894	46.83728	128.15692	10.75138	0.00000	2022-04-30 07:06:25	1756	12.79775	0.30186	1366	edge	9.67092
9.12656	50.00634	10.22290	39.47808	12.85587	10.09548	49.40704	34675	9.93732	4748878772570	69.93770	2.64270	higher	10.16509	55.45190	298.70977	10.83298	0.00000	2021-10-14 23:52:23	637	6.22694	0.03182	1280	edge	13.97890
14.08224	67.80136	12.39343	50.58320	9.10869	11.23563	35.54293	204193	11.47972	0512924277920	47.12425	0.82162	1080	11.01573	61.55471	132.23027	11.36873	1.00000	2018-11-18 14:17:08	802	10.47199	0.09654	1024	chrome	11.31424
8.48905	57.30942	15.57300	45.22566	13.43120	15.26950	25.30467	40126	14.77752	9101311191126	56.52824	8.28379	lower	10.20444	50.25727	336.36122	12.49822	0.00000	2023-08-10 12:29:13	1175	12.24074	5.36976	1366	edge	6.14738
9.67884	77.21603	11.06285	44.85844	12.27169	11.87296	39.93026	710739	11.72495	3738336675049	57.83565	1.43439	768	8.95428	33.72460	175.11096	10.62770	0.00000	2019-01-09 19:26:48	1436	13.22594	0.18093	lower	safari	9.27426
10.04058	54.85526	12.94514	43.38816	13.19849	12.42158	64.73516	609991	12.39090	5084004610279	36.40588	5.93593	1024	11.22019	48.18529	267.50258	10.54966	0.00000	2021-04-04 05:02:49	1886	13.00319	0.31147	1024	safari	8.74670
11.10226	17.58338	8.39722	42.19875	9.06773	9.60060	53.44988	270304	10.16493	2194081710533	60.21579	1.82780	1024	11.00594	55.14534	235.83773	11.08328	1.00000	2019-09-24 07:42:55	195	10.84734	0.01967	1280	chrome	11.05559
10.62078	53.79587	10.09428	58.92379	11.21873	11.65941	56.00767	1316859	11.72273	1590470896115	43.93660	7.66090	1080	11.21573	46.02971	97.51639	11.78829	0.00000	2021-12-18 09:00:24	1397	12.26262	0.14496	1024	edge	10.43729
13.04011	34.18404	10.29470	37.02133	8.32899	10.44731	72.70723	994004	10.86723	2221860697966	45.68108	7.13134	800	10.75507	56.84789	68.23331	8.83486	1.00000	2019-07-29 01:40:47	748	10.35978	0.04363	800	safari	11.29422
10.06101	50.23967	8.17463	35.08291	14.87688	6.48814	73.24121	784500	7.58581	6139523188569	63.07944	1.26956	800	11.23801	68.11715	149.32286	12.67025	0.00000	2022-01-22 11:47:22	1999	10.48607	0.00129	1280	edge	14.20977
4.79305	70.90875	7.11679	67.37880	14.25470	9.17025	64.43070	1255116	7.87231	5395728153929	47.03653	7.60303	768	9.46126	54.30478	129.52784	12.14767	0.00000	2022-09-16 03:46:48	1919	10.69752	0.01218	1280	opera	12.34524
9.84427	48.06416	9.73810	35.95349	11.95668	7.35970	78.01452	241631	6.15833	7552134310577	38.56500	4.89109	768	9.93071	54.34007	143.77372	11.88763	0.00000	2022-08-17 01:04:03	650	10.22823	0.00187	1024	firefox	13.89854
9.68452	16.26327	9.01990	60.98149	12.13473	9.13029	37.75861	997595	8.20729	8562706209474	69.24488	6.76330	1024	12.26804	59.17668	181.33682	12.42243	0.00000	2022-07-12 10:11:58	2303	10.41285	0.01043	1280	opera	13.70018
16.15111	35.29600	16.05370	50.99946	7.45607	13.28101	36.05417	420623	10.94203	7937812627688	48.88996	3.07372	1080	10.27447	47.29839	144.82270	11.36545	1.00000	2022-04-24 11:51:15	1291	12.83804	0.73586	800	chrome	11.21752
11.85437	51.39704	7.01594	39.49746	14.65134	8.80493	44.53600	481986	14.05747	9096816558478	59.79481	6.57626	768	10.67634	77.92759	117.34303	10.68362	0.00000	2022-03-05 16:47:50	2172	9.15468	0.00891	1920	edge	11.48425
12.87946	64.04031	13.54761	49.09432	6.08358	11.42010	51.60848	167997	7.58935	9057663832623	56.64087	1.74328	1080	9.96390	63.85897	66.43274	10.41180	1.00000	2021-09-06 00:54:03	311	13.07523	0.11557	lower	mobile	11.16974
11.71067	57.92240	12.59179	42.42641	9.48939	13.41128	67.64851	377635	8.62207	4359863716815	54.55883	11.78169	768	10.94999	63.42215	136.71182	10.16196	1.00000	2021-08-04 13:21:09	650	13.84497	0.83855	1280	chrome	13.75792
10.19642	48.26406	11.00031	41.85168	13.90543	8.93348	50.41928	1393726	7.81690	6665429993223	58.76417	3.54841	higher	10.42600	49.76175	93.11090	10.05616	0.00000	2018-12-01 09:54:28	1155	9.55773	0.01053	lower	safari	14.70196
8.89012	44.66104	13.61420	78.95001	13.21693	10.76021	32.82568	164084	8.10753	5937843283923	57.77889	1.32021	1080	11.87405	76.36848	227.41024	10.95838	0.00000	2023-04-22 14:34:48	593	12.93288	0.05915	1920	chrome	10.94744
7.34825	42.57117	8.51262	72.83415	11.47193	5.87436	37.83141	422801	4.41856	3822368064039	53.01238	0.41477	600	12.14549	44.15059	134.76562	11.60834	0.00000	2020-11-28 19:37:08	2184	10.11769	0.00042	lower	firefox	12.72947
12.62162	31.89726	7.42695	56.47621	9.14163	8.25139	70.33361	1361448	8.01141	7719509950190	25.78992	3.08260	1080	9.20893	50.08326	47.62662	11.41327	1.00000	2019-02-25 08:06:58	2459	8.87422	0.00483	1920	edge	15.63112
14.32082	43.06759	8.67147	41.34473	10.11707	10.00155	39.21253	87973	12.77973	9849128703391	60.44073	4.70178	1080	10.63729	60.07475	112.82503	12.36989	1.00000	2023-04-15 07:43:38	1442	7.82460	0.02863	lower	edge	13.29422
8.77132	52.03623	12.39487	42.74181	9.28984	12.30528	45.99166	652458	7.60951	6285150094114	42.93041	2.31902	600	12.25578	48.47130	271.61866	10.56174	0.00000	2022-07-15 13:08:10	644	16.56217	0.27810	1366	other	9.49299
	55.45928	11.38775	51.71561	11.64143	13.18932	55.97824	1303763	12.42107	6749527717742	60.49591	2.10106	1080	9.53799	46.47173	180.93811	9.32658	0.00000	2018-11-23 04:49:02	2192	12.18096	0.67071	1366	safari	8.60328
13.73273	59.47072	6.78391	65.00655	8.40916	8.61921	65.14891	1412946	11.08409	5940675084095	64.09171	2.79443	higher	11.04617	68.59731	174.03548	12.37120	1.00000	2021-06-04 22:45:03	429	8.93120	0.00630	1920	chrome	12.94198
11.59186	46.06678	9.61423	58.29917	9.42679	8.62139	49.24940	678741	10.61385	2141090536234	54.32349	5.43264	lower	8.89401	65.98388	86.01369	9.57064	1.00000	2023-04-01 07:15:30	420	8.92408	0.00880	1280	mobile	10.15280
9.01157	47.10193	13.20562	28.32533	12.25277	15.48844	60.94579	1364124	16.31251	3495105426300	56.88104	7.93909	600	10.47268	41.24391	57.32204	9.07422	0.00000	2020-08-17 01:30:22	532	10.49447	6.68487	1920	chrome	6.78025
11.42696	50.45484	11.39074	51.44461	8.45007	9.42581	56.11803	1352990	8.42064	6231637930093	50.09633	2.45560	800	10.69434	45.74233	82.25797	10.45195	1.00000	2019-11-08 17:48:45	1026	10.62043	0.01591	1024	edge	10.93660
8.30279	37.13639	6.33934	39.43824	10.69962	7.44208	52.17467	1304810	7.59506	6512393533712	53.78241	1.05141	600	10.49525	64.71908	167.37369	10.33237	0.00000	2019-04-04 20:03:05	101	11.49945	0.00254	lower	chrome	11.57743
8.45298	36.60595	14.54964	46.99297	11.61248	17.48539	48.09232	1030068	17.80117	9214035820941	28.80899	11.55573	lower	10.58726	7.53484	308.81586	10.52547	0.00000	2019-12-22 18:14:44	1890	11.72141	49.24273	1920	chrome	4.52442
8.37860	34.21911	7.49953	56.43899	12.87303	8.17218	43.00512	684854	7.97796	2271207465147	71.51413	3.46023	lower	8.79745	50.05529	223.57828	11.41753	0.00000	2018-10-27 01:35:42	129	9.80729	0.00457	1366	safari	13.61969
10.53185	38.32223	10.17720	58.16625	9.65805	9.18997	45.30410	456337	11.22712	5513738745099	46.80165	0.71736	1080	11.33515	38.87067	79.54650	11.99280	1.00000	2018-12-29 09:01:47	1062	9.04243	0.01283	1920	mobile	8.69298
10.28950	69.87999	8.99280	54.26008	13.81650	7.64830	56.29812	1073629	8.53476	2785898679870	52.39160	8.31202	1024	11.23038	50.26716	196.88573	10.54365	0.00000	2020-02-04 21:15:53	222	9.54260	0.00366	higher	chrome	13.72865
9.58787	47.91566	11.77699	34.24636	10.33664	10.99469	64.78024	1161965	9.24409	4480747305075	39.11768	1.97483	1024	11.01270	40.57613	38.89619	11.50156	0.00000	2020-01-27 13:20:07	108	7.51464	0.07451	1024	mobile	12.77396
8.66056	65.94232	13.57452	60.15640	15.13909	11.92047	73.15516	517376	12.14442	9313784402092	49.47520	2.54027	800	11.04081	58.28222	24.55407	10.29733	0.00000	2021-04-30 21:03:19	687	12.46172	0.18963	1366	edge	8.36387
9.35605	27.35107	11.25005	45.18966	11.49862	9.98373	23.11434	1008441	9.07503	9658498588787	50.20400	0.73481	768	9.75754	74.63003	43.00833	10.53967	0.00000	2020-06-17 16:54:55	58	7.06976	0.02718	1920	edge	13.02067
9.89528	53.37493	11.16427	54.57021	8.68950	12.40941	60.97798	575756	6.66070	2916274092406	52.18265	2.56305	1080	10.94098	67.31864	177.51674	11.90715	1.00000	2021-04-29 13:21:10	2158	14.24279	0.30726	1024	chrome	13.75501
11.14203	48.72041	13.45865	42.95677	8.82334	13.18970	55.09807	262282	6.46394	1168461839528	36.89773	7.59296	1080	8.58741	16.09586	41.92960	9.73946	1.00000	2023-07-22 02:25:42	274	16.80900	0.67162	1280	edge	13.06311
10.34715	58.47169	10.66026	54.68158	11.40361	8.55924	31.67557	54512	11.79707	3879454247968	42.80278	5.32432	1080	10.63039	63.49267	173.11350	12.29286	1.00000	2019-08-09 18:29:35	1356	7.51698	0.00679	1366	chrome	8.71144
8.84076	57.23293	8.22589	67.84282	11.12333	10.10983	50.51301	40250	11.12678	5705611369113	56.87864	2.73764	1080	9.70914	53.53567	94.34194	11.62145	0.00000	2021-11-21 05:44:17	2463	8.39367	0.03103	1366	safari	11.20065
10.13246	38.17872	12.13432	64.38891	12.49887	13.41964	57.78153	16880	14.20634	0328204261554	59.27024	1.80966	lower	12.25210	72.58251	97.44895	9.93439	0.00000	2020-08-08 09:42:13	1252	12.86738	0.84538	1920	firefox	7.80079
13.64138	50.43952	15.15567	59.15285	10.60481	15.77744	65.07599	632206	11.69056	8034383205112	60.12769	0.89567	600	10.14040	53.93242	231.66571	11.00567	1.00000	2023-08-26 12:58:26	1315	14.45060	8.92593	lower	other	12.83710
7.72393	47.70858	10.19454	25.93559	14.03107	11.24889	47.32103	1192962	8.61140	0695455875480	49.31162	1.16917	768	10.82652	56.91665	195.91106	10.54304	0.00000	2018-10-29 19:40:27	1455	11.09874	0.09647	1366	chrome	13.93156
11.32828	33.35756	13.02113	66.24431	11.64195	15.55146	42.43255	1013956	9.28951	0023135821234	10.79570	2.16755	1024	10.22146	51.15196	179.24478	11.69326	1.00000	2019-03-20 15:19:10	949	15.37900	7.11933	1366	chrome	15.40927
10.71998	70.30386	11.06627	56.46757	10.94708	13.10641	86.85821	1359667	8.74347	7803804927190	35.65782	4.86006	600	9.45545	48.43978	150.54628	10.50699	0.00000	2019-03-14 22:50:13	807	13.45699	0.61708	1280	edge	14.67779
10.60538	44.88867	11.86250	39.99674	10.97671	8.36542	41.61773	919574	9.11533	4184178227424	37.28102	2.93732	1080	11.53914	73.68563	191.37160	10.25218	1.00000	2020-02-06 17:12:22	1526	7.48651	0.00659	lower	chrome	11.12970
9.09364	43.45098	12.38722	32.35514	13.91202	8.09696	61.68072	127408	5.11468	5442904011921	52.12776	7.50685	800	11.95261	73.95887	45.24171	10.77451	0.00000	2018-10-13 00:56:52	1530	12.57720	0.00463	1280	safari	13.54052
13.55845	36.58500	12.30028	37.36871	11.60434	13.54281	71.93840	327001	13.35934	5527685305022	55.77371	6.61994	1080	9.63142	51.32587	44.30708	11.16305	1.00000	2022-11-05 11:19:54	740	10.89511	0.95528	1024	chrome	12.66703
11.21691	48.64134	11.87683	46.26687	8.96399	12.20658	59.65432	85560	8.10025	5121050301000	62.55849	5.27076	800	11.53475	60.09353	64.14985	11.32143	1.00000	2019-02-15 05:21:55	1564	13.81882	0.25087	1366	chrome	12.72134
7.93725	44.61341	10.36363	28.65123	10.55841	12.57483	60.46283	581545	10.33153	9538366729712	39.82850	1.74207	768	10.55759	46.77464	79.36741	10.25471	0.00000	2021-11-17 18:05:30	1164	9.40388	0.36249	1366	chrome	11.82422
8.75670	45.27491	14.20763	51.52813	13.79379	15.13964	63.63862	1100150	16.33067	9434818573103	45.50571	4.24695	600	12.11057	80.86203	164.10960	9.82016	0.00000	2020-11-24 07:26:06	2474	10.13339	4.71608	1920	firefox	6.62498
6.78428	35.32913	8.86275	65.36331	11.28993	8.27118	37.54136	779710	6.22633	4568924603500	70.53797	11.50422	800	10.15795	61.39913	317.72874	10.17576	0.00000	2021-03-21 21:34:04	351	11.95276	0.00498	1920	edge	11.24814
11.92537	38.09925	9.00107	56.97434	10.49611	8.88327	62.33061	1221400	11.05092	8536080490759	31.89402	3.64966	600	11.33375	43.43336	71.58792	13.10135	1.00000	2021-06-03 20:27:30	1960	6.86066	0.00922	lower	edge	12.56616
6.31579	41.60578	8.92641	56.95141	11.23150	8.96074	42.17061	164110	6.63035	5746173176573	44.63891	1.08085	lower	13.15818	56.85887	24.99592	11.04526	0.00000	2020-11-16 06:05:08	1485	10.03987	0.01041	1024	firefox	12.08552
12.53078	60.57983	7.80036	37.77527	9.26174	10.01809	52.02046	355987	12.27787	3680528489258	62.95847	1.21273	lower	11.16124	51.59736	-57.63204	12.55605	1.00000	2023-07-23 20:29:13	1334	9.00757	0.02906	1920	edge	11.69144
13.45934	74.04888	13.51736	30.31016	10.17631	14.41303	57.54645	1254400	12.12598	3163266462368	32.33908	4.53527	higher	11.88085	48.75136	82.51942	11.41666	1.00000	2020-01-03 22:49:31	2266	12.12654	2.28010	1920	chrome	12.67153
7.44073	46.21501	14.40065	60.78322	11.64150	13.50473	43.97101	1103041	9.81575	9904818168758	19.26788	7.87952	1080	10.45398	69.33343	206.47117	10.82554	0.00000	2021-08-10 15:36:19	525	14.50933	0.92024	1920	safari	8.02876
10.77183	35.27191	11.12392		8.64799	12.49162	63.35851	639443	8.03612	6567993247729	38.18638	4.75227	600	11.53059	58.87226	163.19475	12.16260	1.00000	2022-11-14 20:01:13	1652	12.26400	0.33487	1280	mobile	13.95058
10.65252	59.39924	9.65319	30.49575	11.38829	7.55532	21.95940	677597	7.86707	9749329282025	33.45849	1.60653	600	11.12710	43.63548	50.71121	8.97063	1.00000	2019-12-25 09:49:00	66	6.24188	0.00273	800	chrome	14.51388
11.32200	42.61695	10.18229	61.23998	14.02208	10.45382	67.07191	940731	12.88052	4434965252697	76.56907	4.18036	600	10.31842	92.35521	233.81196	9.79503	0.00000	2023-08-15 13:41:25	2499	8.41879	0.04396	800	chrome	12.14860
9.16434	57.63609	8.16183	37.46244	14.69477	6.04433	44.54428	540404	6.05372	3605189667517	57.27760	3.42408	1080	10.58557	57.41754	159.29457	11.53541	0.00000	2022-06-01 12:42:50	442	9.89081	0.00153	1366	mobile	15.09962
10.26338	60.35926	7.68052	39.51881	9.07684	8.43860	44.11571	877636	10.03641	0167520456660	65.46389	3.57290	600	9.84956	30.44988	252.87456	11.41235	1.00000	2019-12-15 23:19:21	895	9.47751	0.00604	800	chrome	10.34996
13.30662	32.79999	11.55619	55.78227	9.00197	12.14109	50.00899	471273	11.48862	4567810317842	40.03946	0.90403	768	10.94902	57.52969	152.01324	9.58609	1.00000	2019-05-14 21:53:55	761	9.42573	0.23628	800	edge	12.80724
12.28932	69.14939	13.05170	60.60380	10.53053	14.45973	37.34765	1259219	10.80972	1770133797854	44.88649	3.19356	800	12.90927	46.06137	209.91065	9.64210	1.00000	2019-10-09 06:48:34	1071	12.84792	2.39032	1366	edge	13.58176
12.12398	47.52515	12.01022	23.26829	9.47019	11.95780	49.52814	311668	10.15675	7216366816862	42.86033	1.98525	1080	10.05780	46.33286	164.98520	10.84719	1.00000	2022-03-20 09:10:45	1850	12.56716	0.19581	1920	firefox	11.47771
12.72721	32.80456	9.93148	43.65058	8.33694	9.40163	54.31005	1339951	10.18456	7282117081841	72.08974	13.45142	768	11.79618	55.28666	174.97676	12.34725	1.00000	2023-09-05 14:00:23	249	9.42893	0.01587	1024	firefox	11.45358
9.18237	48.31838	5.46882	47.71713	13.62558	10.84317	40.04390	1345533	14.52797	9960742936825	60.70388	2.94344	1024	10.10810	43.52477	203.17268	11.51476	0.00000	2020-09-15 05:19:27	557	9.44751	0.06439	1920	safari	11.07782
9.00574	64.00899	9.84843	51.90983	15.16522	8.12907	65.32746	1170577	8.57377	3425741566948	41.31046	1.39766	768	11.32296	56.17925	205.62937	9.69521	0.00000	2018-10-22 23:12:33	505	11.37798	0.00493	800	chrome	12.31852
10.56985	68.10670	5.52982	53.70663	10.72716	7.88198	49.32884	870527	11.10456	6479238726985	47.67752	8.07125	768	10.55434	39.33558	57.53670	10.36011	1.00000	2020-03-24 06:15:47	997	6.86472	0.00386	1920	edge	12.77339
11.24921	47.62832	7.62847	45.44876	10.31658	7.80325	55.99083	1427029	10.23763	1333055605487	62.69343	4.53024	800	9.90512	42.75787	129.40891	12.36287	1.00000	2019-05-25 15:52:09	365	7.90144	0.00328	1366	edge	12.03433
11.43523	46.63947	8.71366	56.26560	9.24117	8.84567	62.77588	911510	10.68996	1720547022981	38.29445	6.27855	1024	9.41917	53.98066	180.67847	10.94935	1.00000	2020-12-03 05:48:59	156	9.94675	0.00885	1920	opera	10.14471
12.39133	63.16809	10.06705	46.15381	9.16182	8.78385	31.46492	1221139	8.11398	1711677950220	66.49978	2.07118	768	9.99211	62.00116	208.45376	10.50026	1.00000	2023-08-10 02:16:17	1428	8.35462	0.00814	lower	other	14.24552
11.85581	38.09609	10.88076	48.63399	8.41656	10.34822	43.36129	594727	8.62334	9857167999842	51.63886	2.71508	higher	12.29594	48.78102	213.05707	11.58225	1.00000	2021-01-01 08:17:56	2008	11.42413	0.03968	1024	firefox	12.08929
14.33195	64.82456	9.79072	32.06874	8.74646	9.92101	36.06101	22439	8.15082	5409929429407	60.82738	0.47697	1080	11.43288	52.26761	316.95966	10.46161	1.00000	2019-07-31 21:09:52	81	9.87412	0.02676	1280	firefox	16.45727
9.56588	32.01781	11.62790	56.59029	9.94115	11.26560	40.04028	902834	7.55440	5565513764009	53.63779	1.95225	1024	12.78848	36.63180	260.54410	12.20256	0.00000	2021-06-25 03:10:32	1725	15.21578	0.09878	1366	edge	10.84793
8.60810	65.62373	14.10601	50.18260	13.21979	12.83747	29.07604	545434	11.37971	0757342053774	56.83850	5.00790	768	12.33286	46.59817	132.02398	8.91543	0.00000	2023-03-13 09:29:50	925	12.35492	0.47222	800	edge	8.76395
8.26842	42.75808	13.16318	47.67987	12.17946	11.74740	64.97785	33455	8.73201	2907266002398	43.05502	4.17036	lower	8.06772	60.25600	179.53934	10.19865	0.00000	2023-05-16 12:18:51	525	14.36097	0.15793	1280	edge	9.52648
12.78432	45.61031	9.88422	50.16477	9.22232	8.53091	48.62169	1445737	7.98255	4175265693086	64.90239	0.86442	1080	10.82862	47.62504	150.35988	11.46807	1.00000	2021-09-29 06:03:08	2381	7.80074	0.00732	higher	edge	14.97712
12.22227	58.79647	6.04001	59.63302	8.69822	7.67244	60.06558	1157612	8.38350	5899129521702	25.26551	1.33693	1024	8.81426	37.17285	46.24951	11.97577	1.00000	2023-05-29 11:20:42	988	6.87382	0.00246	1280	chrome	15.91303
8.36210	59.40468	13.81509	51.33062	14.07307	15.38635	57.29523	978720	17.06335	5181008088018	52.64221	1.56645	600	11.41280	54.39342	64.26245	10.93200	0.00000	2020-10-05 18:17:07	346	11.06597	6.03612	1920	edge	5.53533
15.51363	79.60518	14.34119	66.49928	7.41876	10.45952	48.52213	216374	10.96053	4239052794018	39.00507	10.50312	768	12.31644	44.40094	218.62694	11.32479	0.00000	2021-06-05 04:38:33	2070	11.93742	0.04408	1280	edge	8.95182
12.76156	43.91385	13.64305	50.37064	8.98935	13.03921	58.69636	31803	8.68949	7757405792230	52.16787	1.52275	1080	8.42466	58.38190	117.63928	9.86105	1.00000	2022-05-12 15:46:49	894	14.31095	0.57804	1024	chrome	12.80672
13.64589	62.96442	10.49284	51.97707	8.99280	10.50299	53.88328	111452	12.76103	2325393239348	49.26135	18.33572	1024	13.04869	56.29177	118.85237	11.35295	1.00000	2023-07-17 02:46:01	72	10.50863	0.04539	800	edge	9.62666
8.33334	53.59578	12.18473	37.39134	11.45859	12.50566	64.81012	279505	10.24360	0472039454848	61.10710	7.13150	768	10.32206	57.07275	58.16764	11.50997	0.00000	2021-12-07 04:06:21	22	13.37728	0.33922	1024	chrome	9.26054
9.99353	48.56390	12.46998	46.96425	12.25825	12.63431	62.55735	420131	12.14775	2589377314241	55.52252	4.70084	768	10.79103	40.24692	261.49346	11.76770	0.00000	2021-04-21 22:50:07	1303	13.54264	0.38506	1024	opera	8.67994
7.78015	38.28475	11.29251	61.68925	12.96463	10.32547	50.75176	1460128	8.23221	2952797812121	58.23373	0.11220	600	11.69677	57.03627	232.61577	8.36489	0.00000	2020-01-02 18:04:55	43	9.17045	0.03994	higher	firefox	12.89210
8.53883	55.93896	9.11623	40.46807	13.52113	11.41301	53.04837	553380	11.61355	3507992379758	67.60706	6.57940	1080	10.79048	58.73657	61.47259	10.04505	0.00000	2019-03-05 19:21:56	247	8.61280	0.11484	1920	safari	12.72465
10.10717	56.28657	7.14976	64.54813	10.46584	8.10322	51.03247	966399	11.13656	3789556997725	47.15413	1.85341	1080	10.07869	30.67950	231.55556	9.92240	0.00000	2020-12-18 16:42:34	1320	7.39528	0.00481	1024	edge	10.86561
6.09314	65.96463	10.34260	51.92546	9.92366	10.28483	39.17122	497116	8.38386	7725228354379	54.24847	2.59762	1024	10.42429	64.06360	166.94996	11.17712	0.00000	2019-01-29 23:03:02	1592	6.16042	0.03757	1920	mobile	11.32922
14.71859	43.93633	13.31982	87.94473	8.37971	12.28236	45.32848	321717	12.39784	6844787218340	23.79286	2.53385	800	10.89434	32.43055	212.29012	11.07540	1.00000	2018-12-06 08:35:21	2078	9.89529	0.27230	800	chrome	11.06583
13.59955	62.95237	8.62745	58.36018	13.22745	8.52123	40.99585	930594	11.96263	4770272486647	69.13094	3.61889	800	10.45455	46.77383	106.37226	9.91261	0.00000	2018-09-28 00:49:55	1103	8.14073	0.00609	1366	edge	13.95535
